종목코드,CMP_KOR,SEC_NM_KOR,BPS,PER,PBR,EPS,DIV,DPS,매출액,영업이익,당기순이익,ROA,ROE,베타,MKT_VAL
007700,F&F홀딩스,경기관련소비재,49495.0,0.16,0.29,88031.0,1.17,170.0,3717.0,740.0,533.0,9.6,4.5,0.47,232535.0
105630,한세실업,경기관련소비재,11835.0,7.95,1.15,1716.0,3.66,500.0,6106.0,556.0,245.0,8.4,23.2,0.49,223860.0
007340,DN오토모티브,경기관련소비재,82507.0,6.62,0.75,9379.0,3.22,2000.0,8090.0,948.0,481.0,5.1,17.9,0.66,223426.0
002350,넥센타이어,경기관련소비재,15543.0,153.56,0.44,45.0,1.52,105.0,6534.0,-233.0,-87.0,-1.8,-4.4,1.0,209214.0
298540,더네이쳐홀딩스,경기관련소비재,15132.0,5.95,1.58,4009.0,0.84,200.0,892.0,178.0,135.0,13.4,23.1,0.87,208134.0
063170,서울옥션,경기관련소비재,5456.0,18.15,3.37,1014.0,1.09,200.0,132.0,25.0,8.0,6.4,11.5,1.29,199498.0
001530,DI동일,경기관련소비재,29290.0,6.29,0.48,2234.0,1.42,200.0,2421.0,170.0,144.0,5.9,9.8,1.09,190394.0
015750,성우하이텍,경기관련소비재,13926.0,7.55,0.3,562.0,1.88,80.0,9349.0,185.0,275.0,2.6,7.6,1.17,190176.0
038880,아이에이,경기관련소비재,346.0,89.75,2.08,8.0,0.0,0.0,194.0,3.0,39.0,6.1,7.0,1.25,186247.0
230360,에코마케팅,경기관련소비재,4882.0,15.6,2.74,859.0,2.31,310.0,1082.0,212.0,213.0,19.4,28.9,1.11,186101.0
241590,화승엔터프라이즈,경기관련소비재,8858.0,0.0,1.23,0.0,0.41,45.0,4524.0,261.0,139.0,2.5,5.7,0.46,184918.0
006730,서부T&D,경기관련소비재,11470.0,10.06,0.61,693.0,0.72,50.0,338.0,8.0,-63.0,-1.0,-4.3,0.86,181024.0
381970,케이카,경기관련소비재,5729.0,13.65,2.39,1004.0,5.47,750.0,5876.0,114.0,68.0,5.4,11.3,1.04,177872.0
118990,모트렉스,경기관련소비재,5680.0,29.27,2.6,504.0,0.0,0.0,1153.0,101.0,109.0,8.3,25.8,1.28,169815.0
060280,큐렉소,경기관련소비재,1283.0,0.0,5.31,0.0,0.0,0.0,153.0,-4.0,-13.0,-4.3,-5.6,0.98,169573.0
290510,코리아센터,경기관련소비재,3552.0,43.15,1.35,111.0,0.0,0.0,1266.0,115.0,16.0,1.4,0.6,1.08,164586.0
096240,크레버스,경기관련소비재,11032.0,9.65,1.86,2130.0,9.73,2000.0,574.0,90.0,4.0,2.6,6.3,0.62,163685.0
214330,금호에이치티,경기관련소비재,1855.0,0.0,0.58,0.0,0.0,0.0,599.0,8.0,-61.0,-2.5,-3.3,0.62,154727.0
284740,쿠쿠홈시스,경기관련소비재,28790.0,4.16,0.98,6784.0,2.3,650.0,2627.0,453.0,373.0,14.2,19.0,0.55,152125.0
065350,신성델타테크,경기관련소비재,5594.0,10.01,1.62,908.0,1.32,120.0,1997.0,108.0,53.0,5.3,14.6,1.43,149897.0
043090,한창바이오텍,경기관련소비재,881.0,0.0,4.45,0.0,0.0,0.0,8.0,-6.0,-12.0,2.0,3.2,0.42,148303.0
006060,화승인더,경기관련소비재,6826.0,0.0,0.61,0.0,4.53,188.0,5253.0,324.0,167.0,2.7,9.5,0.74,146930.0
024720,한국콜마홀딩스,경기관련소비재,31792.0,12.28,0.46,1181.0,1.69,245.0,1825.0,218.0,123.0,3.8,3.1,0.72,145456.0
035080,그래디언트,경기관련소비재,18460.0,0.0,0.8,0.0,1.68,250.0,8584.0,41.0,3530.0,39.9,147.9,1.18,145268.0
088290,이원컴포텍,경기관련소비재,2163.0,0.0,4.11,0.0,0.0,0.0,109.0,2.0,-88.0,-25.6,-49.6,0.54,138087.0
033290,코웰패션,경기관련소비재,5122.0,7.14,1.04,745.0,2.44,130.0,2920.0,337.0,216.0,7.1,15.7,0.71,131830.0
010690,화신,경기관련소비재,8760.0,11.08,0.94,741.0,0.85,70.0,4025.0,224.0,227.0,10.4,31.0,1.48,126146.0
000050,경방,경기관련소비재,30033.0,13.07,0.38,872.0,1.1,125.0,984.0,99.0,-7.0,2.3,3.8,0.4,125014.0
110790,크리스에프앤씨,경기관련소비재,27839.0,3.29,0.74,6297.0,4.83,1000.0,1212.0,275.0,-334.0,-10.5,-16.5,0.61,123680.0
067990,도이치모터스,경기관련소비재,10950.0,5.11,0.56,1193.0,5.74,350.0,4829.0,200.0,135.0,4.4,15.1,0.58,122554.0
052260,현대바이오랜드,경기관련소비재,8357.0,0.0,1.43,0.0,0.59,70.0,278.0,45.0,47.0,9.1,12.3,0.84,121890.0
071840,롯데하이마트,경기관련소비재,78984.0,0.0,0.17,0.0,7.63,1000.0,8875.0,3.0,-28.0,-0.7,-1.1,0.82,120612.0
214260,라파스,경기관련소비재,6092.0,34.43,3.27,578.0,0.0,0.0,57.0,-11.0,-29.0,-8.4,-16.2,1.1,120041.0
270660,에브리봇,경기관련소비재,4704.0,18.13,3.25,844.0,2.29,350.0,149.0,22.0,21.0,12.8,17.5,0.65,117512.0
123040,엠에스오토텍,경기관련소비재,3201.0,0.0,1.26,0.0,0.0,0.0,4554.0,255.0,303.0,7.1,18.8,1.13,116527.0
005390,신성통상,경기관련소비재,1844.0,11.65,1.26,200.0,0.0,0.0,4141.0,586.0,296.0,8.0,25.2,1.49,113846.0
001070,대한방직,경기관련소비재,38608.0,117.55,1.32,433.0,0.0,0.0,471.0,-18.0,-27.0,-3.5,-5.9,0.04,113303.0
003610,방림,경기관련소비재,5145.0,25.45,0.94,191.0,0.93,45.0,352.0,7.0,30.0,2.3,3.0,0.61,111049.0
003200,일신방직,경기관련소비재,341544.0,3.6,0.29,27763.0,3.0,3000.0,1521.0,136.0,80.0,4.3,5.8,0.58,107892.0
003570,SNT중공업,경기관련소비재,29158.0,3.88,0.35,2666.0,3.86,400.0,900.0,63.0,63.0,2.6,3.5,0.72,106691.0
192400,쿠쿠홀딩스,경기관련소비재,28532.0,3.56,0.58,4660.0,4.22,700.0,1728.0,128.0,259.0,11.9,14.2,0.55,106260.0
004250,NPC,경기관련소비재,7686.0,11.55,0.94,624.0,1.39,100.0,1389.0,89.0,140.0,6.8,10.7,0.41,105900.0
121440,골프존뉴딘홀딩스,경기관련소비재,14014.0,1.73,0.39,3152.0,2.57,140.0,1463.0,334.0,322.0,10.1,15.6,0.63,104865.0
018290,브이티지엠피,경기관련소비재,2368.0,10.91,2.1,456.0,0.0,0.0,572.0,55.0,37.0,10.6,24.0,0.42,104650.0
002700,신일전자,경기관련소비재,1175.0,15.26,1.48,114.0,1.44,25.0,670.0,32.0,18.0,2.2,4.0,0.36,102607.0
000430,대원강업,경기관련소비재,7461.0,0.0,0.36,0.0,3.75,100.0,2536.0,-28.0,-26.0,-0.4,-2.0,1.01,100790.0
035150,백산,경기관련소비재,6016.0,11.43,1.51,797.0,1.1,100.0,1237.0,83.0,101.0,13.7,30.2,1.02,99761.0
018250,애경산업,경기관련소비재,13210.0,19.5,0.89,600.0,1.71,200.0,1418.0,42.0,40.0,4.7,5.9,0.74,98879.0
027410,BGF,경기관련소비재,16393.0,4.95,0.21,684.0,3.25,110.0,1111.0,153.0,224.0,1.5,2.1,0.72,97200.0
122350,삼기,경기관련소비재,3677.0,0.0,1.04,0.0,0.78,30.0,1369.0,30.0,17.0,2.6,7.1,0.99,96788.0
126600,코프라,경기관련소비재,6534.0,125.64,0.75,39.0,2.04,100.0,646.0,31.0,53.0,11.7,21.5,1.22,95519.0
037710,광주신세계,경기관련소비재,93727.0,4.77,0.34,6584.0,5.41,1700.0,485.0,190.0,166.0,7.1,8.0,0.51,95456.0
036620,감성코퍼레이션,경기관련소비재,373.0,396.25,4.25,4.0,0.0,0.0,256.0,34.0,24.0,18.1,29.4,0.63,95144.0
068930,디지털대성,경기관련소비재,5502.0,10.42,1.25,662.0,4.35,300.0,516.0,81.0,61.0,8.8,14.0,0.41,90475.0
119860,다나와,경기관련소비재,12201.0,6.58,1.2,2235.0,0.0,0.0,403.0,92.0,78.0,21.7,24.1,0.87,90334.0
072870,메가스터디,경기관련소비재,25244.0,5.17,0.44,2145.0,5.41,600.0,367.0,68.0,83.0,6.9,7.7,0.56,89979.0
031440,신세계푸드,경기관련소비재,73553.0,80.45,0.68,624.0,1.49,750.0,3537.0,85.0,72.0,2.5,7.6,0.59,87479.0
102280,쌍방울,경기관련소비재,869.0,0.0,0.46,0.0,0.0,0.0,274.0,8.0,-64.0,-11.5,-16.9,0.21,86992.0
004700,조광피혁,경기관련소비재,106105.0,15.32,0.46,3153.0,0.62,300.0,269.0,-7.0,25.0,1.3,1.6,0.45,86711.0
005720,넥센,경기관련소비재,19877.0,7.84,0.21,521.0,2.45,100.0,7591.0,-115.0,29.0,-0.7,0.8,0.72,85304.0
353590,오토앤,경기관련소비재,1651.0,64.14,7.42,191.0,0.0,0.0,122.0,-10.0,-8.0,-10.8,-21.7,0.74951,85172.0
105550,트루윈,경기관련소비재,1535.0,0.0,1.62,0.0,0.0,0.0,90.0,-3.0,-8.0,-4.8,-8.5,0.46,84999.0
095720,웅진씽크빅,경기관련소비재,3219.0,5.84,0.69,381.0,5.84,130.0,2360.0,98.0,75.0,1.2,2.5,0.59,84810.0
126560,현대퓨처넷,경기관련소비재,6969.0,2.92,0.35,846.0,3.64,90.0,437.0,48.0,23.0,1.2,0.3,0.47,84382.0
244460,올리패스,경기관련소비재,1042.0,0.0,4.83,0.0,0.0,0.0,3.0,-70.0,-71.0,-66.8,-104.6,1.21,84115.0
036030,케이티알파,경기관련소비재,4452.0,0.0,1.17,0.0,0.0,0.0,1309.0,39.0,2.0,3.6,6.4,1.1,83955.0
001460,BYC,경기관련소비재,577324.0,10.57,0.65,35764.0,0.4,1500.0,433.0,34.0,206.0,7.3,10.3,0.59,82637.0
092200,디아이씨,경기관련소비재,2400.0,5.42,1.7,753.0,0.0,0.0,1745.0,116.0,89.0,5.0,24.5,1.25,82607.0
094850,참좋은여행,경기관련소비재,6832.0,0.0,1.51,0.0,0.0,0.0,26.0,-53.0,-40.0,-12.8,-14.6,0.76,82593.0
200880,서연이화,경기관련소비재,24588.0,7.29,0.29,973.0,2.12,150.0,6878.0,308.0,80.0,3.2,7.5,1.05,82402.0
066590,우수AMS,경기관련소비재,2218.0,0.0,1.23,0.0,0.0,0.0,836.0,7.0,-4.0,-0.8,-2.6,1.09,82138.0
215360,우리산업,경기관련소비재,12845.0,348.81,1.14,42.0,0.89,130.0,897.0,-42.0,-11.0,-2.8,-6.3,1.1,81610.0
056080,유진로봇,경기관련소비재,1043.0,0.0,4.15,0.0,0.0,0.0,101.0,10.0,15.0,12.9,18.0,1.22,79590.0
092730,네오팜,경기관련소비재,16662.0,7.64,1.04,2265.0,4.05,700.0,215.0,49.0,46.0,13.1,14.4,0.89,79513.0
337930,브랜드엑스코퍼레이션,경기관련소비재,2324.0,20.04,2.3,267.0,1.87,100.0,574.0,41.0,21.0,6.2,9.7,0.88,79106.0
070960,용평리조트,경기관련소비재,8025.0,17.78,0.4,180.0,0.0,0.0,269.0,-47.0,-66.0,-1.7,-3.8,0.75,78554.0
036530,SNT홀딩스,경기관련소비재,65710.0,2.72,0.22,5329.0,4.83,700.0,3407.0,279.0,338.0,5.3,6.3,0.52,78014.0
068290,삼성출판사,경기관련소비재,18982.0,73.73,1.23,316.0,0.86,200.0,130.0,-5.0,23.0,3.4,2.4,0.37,76890.0
019660,글로본,경기관련소비재,530.0,0.0,5.04,0.0,0.0,0.0,51.0,1.0,3.0,-10.1,-19.3,0.72,76065.0
009270,신원,경기관련소비재,2665.0,9.06,0.56,165.0,3.34,50.0,2512.0,102.0,73.0,6.0,13.6,0.79,75150.0
306040,에스제이그룹,경기관련소비재,10685.0,7.44,1.65,2365.0,2.56,450.0,569.0,150.0,116.0,23.0,34.5,0.91,74665.0
044340,위닉스,경기관련소비재,12576.0,7.55,0.75,1257.0,5.27,500.0,890.0,22.0,26.0,2.3,4.8,0.8,74632.0
009810,플레이그램,경기관련소비재,577.0,0.0,1.73,0.0,0.0,0.0,155.0,-9.0,164.0,21.9,46.1,0.38,74465.0
013990,아가방컴퍼니,경기관련소비재,4527.0,7.72,0.68,401.0,0.0,0.0,433.0,56.0,47.0,4.4,6.1,1.2,74304.0
067280,멀티캠퍼스,경기관련소비재,23142.0,9.76,1.45,3439.0,1.79,600.0,877.0,102.0,75.0,9.8,17.5,0.76,73572.0
033530,세종공업,경기관련소비재,14814.0,0.0,0.32,0.0,2.12,100.0,4518.0,120.0,205.0,0.8,3.0,1.35,73536.0
037070,파세코,경기관련소비재,5086.0,13.06,2.46,957.0,2.4,300.0,536.0,33.0,1.0,0.7,1.1,0.54,72500.0
079980,휴비스,경기관련소비재,14188.0,46.94,0.37,111.0,5.76,300.0,2695.0,-147.0,-133.0,-5.4,-10.3,0.72,71898.0
064800,젬백스링크,경기관련소비재,2276.0,2.54,0.47,424.0,1.86,20.0,285.0,-2.0,-66.0,-5.1,-6.5,0.99,71122.0
237880,클리오,경기관련소비재,9911.0,25.45,1.42,552.0,1.07,150.0,662.0,45.0,29.0,3.1,4.2,0.81,71093.0
084680,이월드,경기관련소비재,1689.0,0.0,0.92,0.0,0.0,0.0,354.0,56.0,31.0,1.5,2.8,1.1,70790.0
042600,새로닉스,경기관련소비재,8735.0,7.34,1.96,2337.0,0.0,0.0,525.0,-5.0,324.0,49.2,95.7,1.59,70311.0
362320,청담글로벌,경기관련소비재,1715.0,21.44,4.85,388.0,0.0,0.0,643.0,33.0,27.0,18.4,27.5,0.59135,70105.0
027050,코리아나,경기관련소비재,2696.0,28.22,1.12,107.0,0.0,0.0,221.0,6.0,5.0,1.9,2.6,0.73,70064.0
352700,씨앤투스성진,경기관련소비재,5770.0,2.67,0.76,1642.0,17.1,750.0,374.0,97.0,82.0,17.7,21.2,0.57,69437.0
194370,제이에스코퍼레이션,경기관련소비재,16003.0,3.79,0.92,3876.0,4.08,600.0,2642.0,229.0,201.0,12.8,33.4,0.95,68612.0
226320,잇츠한불,경기관련소비재,21524.0,0.0,0.76,0.0,1.22,200.0,332.0,5.0,32.0,2.0,-0.4,0.85,68540.0
038110,에코플라스틱,경기관련소비재,3852.0,19.85,0.88,170.0,1.48,50.0,4781.0,127.0,98.0,3.2,17.0,0.76,68040.0
234100,폴라리스세원,경기관련소비재,2322.0,9.33,0.84,208.0,0.0,0.0,484.0,39.0,55.0,6.6,10.3,1.08,67980.0
023800,인지컨트롤스,경기관련소비재,12678.0,34.44,0.64,234.0,1.86,150.0,1400.0,44.0,49.0,2.7,8.6,1.61,67972.0
053700,삼보모터스,경기관련소비재,12923.0,8.37,0.47,728.0,0.82,50.0,2946.0,68.0,101.0,3.1,10.3,1.07,67636.0
009680,모토닉,경기관련소비재,19169.0,14.25,0.41,548.0,5.12,400.0,575.0,44.0,39.0,5.5,5.9,1.22,67010.0
011330,유니켐,경기관련소비재,1521.0,21.54,0.74,52.0,2.68,30.0,335.0,14.0,7.0,1.2,3.2,1.05,66154.0
002170,삼양통상,경기관련소비재,142633.0,4.17,0.34,11630.0,2.58,1250.0,447.0,53.0,-10.0,2.6,2.9,0.53,65475.0
013310,아진산업,경기관련소비재,5455.0,42.26,0.48,62.0,0.0,0.0,1447.0,162.0,136.0,7.0,19.8,1.38,65071.0
024740,한일단조,경기관련소비재,3353.0,0.0,0.95,0.0,0.0,0.0,438.0,19.0,12.0,1.5,3.1,1.0,64840.0
168330,내츄럴엔도텍,경기관련소비재,1408.0,0.0,2.18,0.0,0.0,0.0,37.0,-30.0,-29.0,-21.4,-23.4,0.31,64447.0
024890,대원화성,경기관련소비재,1742.0,0.0,1.72,0.0,0.0,0.0,398.0,9.0,11.0,0.7,1.4,0.99,64241.0
067570,엔브이에이치코리아,경기관련소비재,4982.0,7.47,0.72,480.0,2.79,100.0,2886.0,104.0,266.0,4.8,20.8,1.04,63545.0
040420,정상제이엘에스,경기관련소비재,4822.0,8.07,1.53,913.0,7.19,530.0,275.0,47.0,37.0,13.4,20.4,0.21,62394.0
010580,에스엠벡셀,경기관련소비재,494.0,0.0,4.05,0.0,0.0,0.0,348.0,-1.0,-2.0,2.3,5.4,0.0,62301.0
041930,동아화성,경기관련소비재,8655.0,9.08,0.88,837.0,1.97,150.0,837.0,8.0,153.0,11.8,23.8,1.27,60040.0
053280,예스24,경기관련소비재,13329.0,6.67,0.37,746.0,4.02,200.0,1569.0,26.0,14.0,1.9,3.7,1.19,58456.0
002450,삼익악기,경기관련소비재,3074.0,4.13,0.4,294.0,4.12,50.0,692.0,17.0,-16.0,6.3,13.4,0.54,58297.0
090370,메타랩스,경기관련소비재,704.0,0.0,0.89,0.0,0.0,0.0,88.0,-1.0,-55.0,-15.1,-27.2,0.52,58277.0
089470,HDC현대EP,경기관련소비재,10379.0,11.03,0.38,356.0,3.57,140.0,2709.0,13.0,10.0,1.4,3.2,1.11,57595.0
007860,서연,경기관련소비재,21587.0,4.87,0.25,1091.0,1.88,100.0,7849.0,428.0,184.0,4.5,13.3,1.04,57352.0
043370,피에이치에이,경기관련소비재,31445.0,3.3,0.19,1830.0,2.98,180.0,2389.0,69.0,113.0,3.3,4.7,0.92,57078.0
260930,씨티케이,경기관련소비재,9048.0,0.0,0.74,0.0,1.5,100.0,176.0,-37.0,-33.0,-8.9,-8.7,0.66,56849.0
047400,유니온머티리얼,경기관련소비재,1997.0,189.23,1.23,13.0,1.42,35.0,323.0,9.0,20.0,3.5,8.0,0.69,55793.0
308170,센트랄모텍,경기관련소비재,11373.0,80.42,1.17,166.0,0.0,0.0,1042.0,-4.0,49.0,1.2,3.4,0.66,55173.0
067170,오텍,경기관련소비재,9973.0,0.0,0.52,0.0,2.51,130.0,2687.0,37.0,-45.0,-0.8,-3.7,0.92,55013.0
005320,국동,경기관련소비재,1901.0,0.0,0.6,0.0,0.0,0.0,893.0,-24.0,-25.0,-1.4,-2.4,0.85,54955.0
282690,동아타이어,경기관련소비재,26982.0,9.76,0.44,1204.0,8.51,1000.0,522.0,61.0,60.0,5.5,6.4,0.45,54863.0
004060,SG세계물산,경기관련소비재,1207.0,2.38,0.46,232.0,0.0,0.0,403.0,14.0,-1.0,0.2,0.2,0.77,54752.0
217480,에스디생명공학,경기관련소비재,1720.0,0.0,1.74,0.0,0.0,0.0,258.0,-94.0,8.0,-8.7,-26.4,1.01,54668.0
000950,전방,경기관련소비재,126397.0,467.86,0.52,140.0,0.0,0.0,268.0,-12.0,26.0,2.7,6.7,0.41,53920.0
257720,실리콘투,경기관련소비재,1443.0,18.45,1.32,103.0,0.0,0.0,373.0,25.0,27.0,8.4,10.5,1.47,53738.0
265560,영화테크,경기관련소비재,4925.0,41.84,2.03,239.0,0.5,50.0,109.0,7.0,4.0,1.4,1.8,0.83,53451.0
069920,아이에스이커머스,경기관련소비재,2637.0,5.99,2.58,1135.0,0.0,0.0,17.0,-26.0,4.0,-5.3,-6.3,0.51,52686.0
366030,공구우먼,경기관련소비재,1797.0,13.25,4.28,581.0,31.17,2400.0,189.0,50.0,40.0,23.2,25.7,1.03689,52592.0
024950,삼천리자전거,경기관련소비재,8181.0,18.78,0.83,360.0,2.22,150.0,386.0,19.0,1.0,2.3,3.1,0.96,52043.0
012860,모베이스전자,경기관련소비재,2596.0,9.89,0.5,131.0,0.0,0.0,2185.0,50.0,80.0,1.5,6.9,1.0,51278.0
004830,덕성,경기관련소비재,5252.0,13.68,0.97,372.0,0.88,45.0,325.0,11.0,10.0,5.3,7.7,0.91,51079.0
006370,대구백화점,경기관련소비재,30511.0,0.0,0.32,0.0,1.03,100.0,182.0,-29.0,-36.0,-3.7,-7.2,0.72,50645.0
123690,한국화장품,경기관련소비재,1369.0,0.0,4.89,0.0,0.0,0.0,170.0,-3.0,-3.0,0.5,1.5,0.7,50523.0
013720,CBI,경기관련소비재,137.0,0.0,1.92,0.0,0.0,0.0,95.0,-3.0,-47.0,-17.0,-32.3,0.37,50481.0
000300,대유플러스,경기관련소비재,857.0,0.0,0.97,0.0,0.0,0.0,1304.0,71.0,49.0,2.9,1.9,1.33,50275.0
159580,제로투세븐,경기관련소비재,3768.0,103.73,1.62,59.0,0.0,0.0,238.0,8.0,9.0,4.0,5.2,1.1,50266.0
005800,신영와코루,경기관련소비재,35880.0,15.12,0.3,721.0,1.38,150.0,615.0,30.0,31.0,3.0,3.6,0.49,50031.0
009320,대우부품,경기관련소비재,734.0,0.0,2.15,0.0,0.0,0.0,252.0,-8.0,-17.0,-3.3,-8.7,1.24,49686.0
352480,씨앤씨인터내셔널,경기관련소비재,11794.0,0.0,1.67,0.0,0.0,0.0,307.0,34.0,44.0,8.6,11.7,0.88,49193.0
123410,코리아에프티,경기관련소비재,4794.0,14.7,0.61,200.0,2.04,60.0,1358.0,34.0,-24.0,1.9,6.6,1.3,49112.0
241710,코스메카코리아,경기관련소비재,13319.0,9.21,0.58,834.0,0.0,0.0,1004.0,31.0,28.0,1.5,2.3,0.66,48393.0
025440,대성엘텍,경기관련소비재,345.0,0.0,2.0,0.0,0.0,0.0,917.0,-26.0,-30.0,-4.2,-15.8,1.27,48179.0
016090,대현,경기관련소비재,4991.0,4.64,0.4,435.0,4.46,90.0,731.0,76.0,51.0,8.0,9.8,0.72,47409.0
101140,인바이오젠,경기관련소비재,2607.0,0.69,0.46,1753.0,0.0,0.0,35.0,-13.0,-626.0,-101.3,-180.3,1.12,47165.0
114840,아이패밀리에스씨,경기관련소비재,5040.0,19.53,2.05,530.0,0.63,65.0,218.0,20.0,16.0,13.7,19.9,1.56,46635.0
088390,이녹스,경기관련소비재,21267.0,3.48,0.96,5877.0,0.0,0.0,296.0,106.0,54.0,7.9,11.2,1.28,46066.0
012200,계양전기,경기관련소비재,5389.0,0.0,0.47,0.0,1.39,35.0,973.0,-33.0,10.0,0.9,1.4,1.24,45823.0
102370,케이옥션,경기관련소비재,3124.0,10.5,1.6,477.0,0.0,0.0,84.0,25.0,19.0,6.9,10.3,1.27055,44927.0
066910,손오공,경기관련소비재,965.0,14.96,1.95,126.0,0.0,0.0,170.0,-30.0,-36.0,-15.5,-33.6,0.83,44615.0
019010,베뉴지,경기관련소비재,7537.0,2.02,0.28,1036.0,1.43,30.0,174.0,62.0,-72.0,-5.5,-12.3,0.9,44431.0
170030,현대공업,경기관련소비재,8334.0,7.34,0.73,828.0,2.17,132.0,734.0,40.0,19.0,4.6,6.6,1.03,43836.0
020710,시공테크,경기관련소비재,5886.0,30.21,0.75,146.0,1.13,50.0,300.0,-4.0,27.0,6.1,8.1,1.18,43322.0
024900,덕양산업,경기관련소비재,1711.0,12.41,1.39,191.0,0.0,0.0,3531.0,27.0,-2.0,0.1,12.3,0.73,43220.0
067830,세이브존I&C,경기관련소비재,12126.0,13.3,0.22,197.0,1.15,30.0,312.0,49.0,28.0,1.4,1.7,0.68,43011.0
021820,세원정공,경기관련소비재,44548.0,3.26,0.18,2478.0,0.31,25.0,318.0,-5.0,-271.0,-4.5,-2.5,0.0,42877.0
082660,코스나인,경기관련소비재,501.0,0.0,2.11,0.0,0.0,0.0,17.0,-24.0,-18.0,-30.9,-68.8,0.55,41972.0
014470,부방,경기관련소비재,2920.0,0.0,0.58,0.0,0.0,0.0,838.0,3.0,-11.0,0.7,1.7,0.8,41733.0
006660,삼성공조,경기관련소비재,27193.0,0.0,0.38,0.0,0.78,80.0,233.0,17.0,34.0,5.6,6.5,1.1,41647.0
007720,대명소노시즌,경기관련소비재,1359.0,0.0,0.53,0.0,0.0,0.0,437.0,-40.0,-42.0,-12.0,-16.4,0.89,40869.0
317870,엔바이오니아,경기관련소비재,2347.0,0.0,3.29,0.0,0.0,0.0,26.0,-3.0,-1.0,-2.6,-4.8,0.96,40681.0
010100,한국프랜지,경기관련소비재,8412.0,3.82,0.28,612.0,3.85,90.0,3315.0,79.0,83.0,4.3,11.0,1.28,40615.0
005710,대원산업,경기관련소비재,18556.0,3.2,0.28,1634.0,2.39,125.0,1791.0,111.0,351.0,12.5,17.9,0.85,39823.0
039830,오로라,경기관련소비재,11887.0,8.16,0.64,925.0,1.59,120.0,584.0,56.0,16.0,3.9,12.6,0.79,39817.0
078520,에이블씨엔씨,경기관련소비재,4373.0,0.0,1.02,0.0,0.0,0.0,649.0,24.0,6.0,0.1,0.2,0.83,39654.0
005030,부산주공,경기관련소비재,351.0,0.0,2.1,0.0,0.0,0.0,573.0,-35.0,-63.0,-6.0,-71.7,0.54,39237.0
114630,폴라리스우노,경기관련소비재,1591.0,8.24,0.51,98.0,0.0,0.0,249.0,19.0,40.0,7.0,10.7,0.33,39198.0
376180,피코그램,경기관련소비재,9195.0,30.29,3.86,1172.0,0.0,0.0,91.0,12.0,12.0,8.6,15.8,1.68,38916.0
104040,대성파인텍,경기관련소비재,1786.0,45.48,0.79,31.0,0.0,0.0,71.0,-1.0,-2.0,-1.6,-2.5,1.34,38839.0
083550,케이엠,경기관련소비재,12084.0,8.05,0.48,722.0,1.2,70.0,406.0,20.0,22.0,3.9,5.4,0.95,38569.0
005360,모나미,경기관련소비재,5405.0,3.71,0.57,827.0,3.26,100.0,354.0,12.0,6.0,2.0,3.8,0.9,38227.0
019180,티에이치엔,경기관련소비재,4826.0,3.87,0.77,955.0,1.35,50.0,1200.0,94.0,86.0,8.5,32.4,1.78,37911.0
019680,대교,경기관련소비재,6083.0,0.0,0.39,0.0,3.4,80.0,1657.0,-81.0,-82.0,-4.9,-7.5,0.72,37900.0
011300,성안,경기관련소비재,636.0,2.51,1.51,383.0,0.0,0.0,170.0,-6.0,22.0,-4.7,-7.0,0.33,37780.0
215480,토박스코리아,경기관련소비재,2827.0,13.12,1.72,370.0,0.0,0.0,170.0,28.0,21.0,14.9,19.5,1.09,37344.0
023000,삼원강재,경기관련소비재,5504.0,11.26,0.45,222.0,4.2,105.0,918.0,37.0,24.0,4.1,5.1,1.06,37000.0
008600,윌비스,경기관련소비재,1711.0,0.0,0.42,0.0,0.0,0.0,726.0,10.0,-2.0,0.2,0.5,1.17,36408.0
002880,대유에이텍,경기관련소비재,822.0,0.0,0.78,0.0,0.0,0.0,3398.0,-94.0,-178.0,-6.1,-29.5,1.19,36402.0
128540,에코캡,경기관련소비재,2518.0,0.0,1.99,0.0,0.0,0.0,276.0,-27.0,-11.0,-3.2,-6.5,1.02,36032.0
038530,골드퍼시픽,경기관련소비재,758.0,0.0,0.64,0.0,0.0,0.0,80.0,2.0,-31.0,-14.8,-19.1,1.21,35925.0
013870,지엠비코리아,경기관련소비재,12569.0,8.94,0.36,511.0,1.75,80.0,1441.0,25.0,82.0,4.3,8.9,1.2,35736.0
378850,화승알앤에이,경기관련소비재,3175.0,13.93,1.32,300.0,0.6,25.0,1630.0,1.0,38.0,0.4,2.7,1.04,35727.0
007980,태평양물산,경기관련소비재,3585.0,0.0,0.4,0.0,0.0,0.0,2518.0,155.0,-15.0,-1.5,-7.1,0.83,35679.0
204020,그리티,경기관련소비재,3334.0,0.0,0.9,0.0,0.0,0.0,438.0,23.0,20.0,4.8,6.6,0.96,35602.0
016740,두올,경기관련소비재,5970.0,4.94,0.41,492.0,3.29,80.0,1412.0,35.0,6.0,1.1,2.5,1.49,35355.0
002920,유성기업,경기관련소비재,10639.0,8.54,0.25,311.0,4.52,120.0,733.0,42.0,58.0,4.4,4.9,1.02,35134.0
369370,블리츠웨이,경기관련소비재,458.0,0.0,4.92,0.0,0.0,0.0,122.0,3.0,5.0,-1.3,-2.9,0.22,35009.0
159910,스킨앤스킨,경기관련소비재,107.0,34.4,1.61,5.0,0.0,0.0,52.0,-11.0,-10.0,-5.9,-6.7,0.0,34721.0
