종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV,매출액,영업이익,당기순이익,ROA,ROE,베타
067160,아프리카TV,커뮤니케이션서비스,소프트웨어,KOSDAQ,587716,114459336,11.46,3.9,0.99,780.0,232.0,197.0,19.0,36.0,0.88
299900,위지윅스튜디오,커뮤니케이션서비스,오락·문화,KOSDAQ,584303,114459336,0.0,4.71,0.0,463.0,-49.0,-57.0,-8.2,-13.1,0.78
079160,CJ CGV,커뮤니케이션서비스,서비스업,KOSPI,583268,114459336,0.0,3.63,0.0,3185.0,-162.0,-738.0,-9.9,-237.2,0.95
214320,이노션,커뮤니케이션서비스,서비스업,KOSPI,582360,114459336,12.81,1.03,4.27,4057.0,260.0,122.0,3.0,5.0,0.53
095660,네오위즈,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,512196,114459336,14.81,1.82,0.0,703.0,59.0,208.0,11.5,13.6,0.86
034120,SBS,커뮤니케이션서비스,서비스업,KOSPI,410136,114459336,4.87,1.01,2.67,2522.0,501.0,511.0,13.5,26.8,0.7
363280,티와이홀딩스,커뮤니케이션서비스,기타금융,KOSPI,404582,114459336,4.13,0.43,0.0,1025.0,120.0,146.0,9.1,10.3,0.74
036420,콘텐트리중앙,커뮤니케이션서비스,서비스업,KOSPI,403654,114459336,0.0,3.75,0.0,2659.0,-13.0,-113.0,-1.7,-24.7,0.8
069080,웹젠,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,387714,114459336,6.29,1.07,0.0,696.0,256.0,206.0,12.6,15.1,1.03
192080,더블유게임즈,커뮤니케이션서비스,서비스업,KOSPI,379948,114459336,5.71,0.85,1.66,1496.0,418.0,-391.0,-0.8,0.6,0.69
225570,넥슨게임즈,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,371632,114459336,0.0,7.5,0.0,243.0,-68.0,-60.0,-7.2,-11.2,0.83
215000,골프존,커뮤니케이션서비스,소프트웨어,KOSDAQ,370940,114459336,10.56,2.8,2.72,1462.0,456.0,352.0,28.2,47.5,0.43
101730,위메이드맥스,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,341460,114459336,0.0,13.29,0.0,240.0,87.0,91.0,42.2,82.3,0.88
047820,초록뱀미디어,커뮤니케이션서비스,오락·문화,KOSDAQ,335461,114459336,0.0,1.02,0.0,604.0,32.0,78.0,1.5,6.8,1.12
194480,데브시스터즈,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,283202,114459336,6.42,2.43,1.32,533.0,-22.0,-23.0,4.5,7.2,1.07
063080,컴투스홀딩스,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,249034,114459336,12.84,1.06,0.0,289.0,-16.0,-317.0,-12.1,-13.5,0.69
206560,덱스터,커뮤니케이션서비스,오락·문화,KOSDAQ,236570,114459336,0.0,5.71,0.0,138.0,-30.0,-54.0,-17.9,-29.0,1.22
053210,스카이라이프,커뮤니케이션서비스,서비스업,KOSPI,194492,114459336,6.56,0.5,4.22,2542.0,233.0,166.0,5.5,8.5,0.61
122450,KX,커뮤니케이션서비스,방송서비스,KOSDAQ,190969,114459336,8.25,1.31,0.0,898.0,331.0,34.0,2.1,0.5,1.15
067000,조이시티,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,190742,114459336,44.62,3.26,0.0,398.0,1.0,1.0,2.2,5.5,0.91
006490,인스코비,커뮤니케이션서비스,통신업,KOSPI,186427,114459336,39.0,3.23,0.0,179.0,-3.0,-31.0,-5.5,-8.9,0.55
037270,YG PLUS,커뮤니케이션서비스,서비스업,KOSPI,181852,114459336,17.53,2.87,0.0,325.0,25.0,27.0,8.4,9.1,0.88
289220,자이언트스텝,커뮤니케이션서비스,오락·문화,KOSDAQ,178609,114459336,0.0,4.0,0.0,95.0,-37.0,-31.0,-5.6,-6.5,1.2
037560,LG헬로비전,커뮤니케이션서비스,서비스업,KOSPI,175649,114459336,14.48,0.6,2.18,2739.0,131.0,75.0,2.3,5.1,0.86
123420,위메이드플레이,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,166359,114459336,15.54,1.39,0.0,339.0,-7.0,-89.0,-5.1,-8.3,0.48
217270,넵튠,커뮤니케이션서비스,출판·매체복제,KOSDAQ,160915,114459336,4.96,1.01,0.0,62.0,-65.0,-306.0,-51.6,-56.7,1.32
048550,SM C&C,커뮤니케이션서비스,방송서비스,KOSDAQ,160569,114459336,0.0,3.72,0.0,365.0,9.0,36.0,0.8,2.3,1.45
043610,지니뮤직,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,160364,114459336,0.0,1.83,0.0,659.0,27.0,87.0,7.7,16.3,0.82
241840,에이스토리,커뮤니케이션서비스,오락·문화,KOSDAQ,160253,114459336,12.5,4.42,0.0,288.0,35.0,24.0,13.3,24.2,1.28
201490,미투온,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,142535,114459336,20.48,1.84,0.0,268.0,75.0,56.0,9.8,9.4,0.74
300080,플리토,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,135196,114459336,0.0,11.8,0.0,45.0,10.0,9.0,-25.6,-44.0,1.24
057680,티사이언티픽,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,129794,114459336,0.0,0.66,0.0,23.0,-4.0,-41.0,-2.9,-3.9,0.71
042420,네오위즈홀딩스,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,126007,114459336,3.93,0.58,1.99,712.0,25.0,-207.0,-3.4,-18.5,1.02
160550,NEW,커뮤니케이션서비스,오락·문화,KOSDAQ,124472,114459336,0.0,1.53,0.0,491.0,49.0,60.0,1.7,4.1,1.34
086980,쇼박스,커뮤니케이션서비스,오락·문화,KOSDAQ,124437,114459336,131.39,2.15,0.0,55.0,-15.0,-7.0,-2.1,-2.5,1.56
089600,나스미디어,커뮤니케이션서비스,기타서비스,KOSDAQ,122685,114459336,11.42,1.6,2.75,390.0,108.0,86.0,5.8,13.5,0.78
040300,YTN,커뮤니케이션서비스,방송서비스,KOSDAQ,119410,114459336,2.97,0.63,1.37,378.0,50.0,62.0,2.9,4.4,0.52
020120,키다리스튜디오,커뮤니케이션서비스,서비스업,KOSPI,118840,114459336,73.07,1.3,0.0,517.0,72.0,42.0,2.9,3.7,1.06
048910,대원미디어,커뮤니케이션서비스,유통,KOSDAQ,116890,114459336,33.51,2.11,0.0,718.0,67.0,39.0,11.8,17.3,1.52
205500,액션스퀘어,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,116376,114459336,0.0,3.97,0.0,14.0,-35.0,-47.0,-35.0,-46.1,0.86
363260,모비데이즈,커뮤니케이션서비스,기타서비스,KOSDAQ,109069,114459336,0.0,0.0,0.0,38.0,12.0,9.0,-22.0,-52.5,0.04
058630,엠게임,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,108977,114459336,6.03,1.81,0.0,133.0,39.0,39.0,18.6,21.4,0.96
054780,키이스트,커뮤니케이션서비스,오락·문화,KOSDAQ,107669,114459336,0.0,3.22,0.0,161.0,-11.0,-8.0,-1.3,-1.8,1.4
263720,디앤씨미디어,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,104461,114459336,14.56,3.29,0.0,136.0,8.0,10.0,7.6,9.6,1.08
182360,큐브엔터,커뮤니케이션서비스,오락·문화,KOSDAQ,104363,114459336,0.0,5.4,0.0,282.0,18.0,21.0,10.7,17.9,1.2
361570,알비더블유,커뮤니케이션서비스,오락·문화,KOSDAQ,98026,114459336,16.47,2.45,0.0,164.0,12.0,8.0,3.0,4.3,2.43
208640,썸에이지,커뮤니케이션서비스,출판·매체복제,KOSDAQ,96842,114459336,9.73,3.06,0.0,24.0,-42.0,-41.0,-25.4,-27.3,1.12
216050,인크로스,커뮤니케이션서비스,기타서비스,KOSDAQ,94321,114459336,8.23,1.89,4.72,126.0,48.0,31.0,4.3,10.1,0.77
012170,아센디오,커뮤니케이션서비스,서비스업,KOSPI,87336,114459336,0.0,2.0,0.0,26.0,-15.0,-13.0,-10.3,-16.0,0.15
322780,코퍼스코리아,커뮤니케이션서비스,오락·문화,KOSDAQ,86548,114459336,10.1,1.72,0.61,70.0,22.0,-15.0,0.2,0.3,1.14
291230,엔피,커뮤니케이션서비스,기타서비스,KOSDAQ,82193,114459336,0.0,8.56,0.0,115.0,7.0,5.0,-1.5,-0.7,0.29
200350,래몽래인,커뮤니케이션서비스,오락·문화,KOSDAQ,79514,114459336,41.4,2.69,0.0,140.0,6.0,5.0,-3.5,-5.8,0.34
058400,KNN,커뮤니케이션서비스,방송서비스,KOSDAQ,79061,114459336,14.42,0.64,2.01,157.0,33.0,36.0,4.3,4.6,1.28
039340,한국경제TV,커뮤니케이션서비스,방송서비스,KOSDAQ,78697,114459336,5.3,0.85,3.27,240.0,41.0,59.0,9.6,11.6,0.72
389140,포바이포,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,76646,114459336,27.5,3.67,0.0,72.0,-7.0,1.0,-4.6,-5.3,0.91346
123570,이엠넷,커뮤니케이션서비스,기타서비스,KOSDAQ,75834,114459336,4.89,1.42,3.47,110.0,26.0,19.0,6.1,8.0,0.42
214270,FSN,커뮤니케이션서비스,출판·매체복제,KOSDAQ,74567,114459336,1077.5,1.11,0.0,515.0,7.0,-52.0,-2.2,-3.5,0.95
046390,삼화네트웍스,커뮤니케이션서비스,오락·문화,KOSDAQ,70756,114459336,18.73,2.72,0.0,304.0,31.0,67.0,20.5,34.0,1.65
063440,SM Life Design,커뮤니케이션서비스,출판·매체복제,KOSDAQ,70206,114459336,55.63,2.08,0.0,77.0,2.0,1.0,1.0,1.2,1.34
089230,THE E&M,커뮤니케이션서비스,인터넷,KOSDAQ,67906,114459336,0.0,0.91,0.0,119.0,-4.0,3.0,-6.4,-10.8,0.69
348030,모비릭스,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,66804,114459336,13.67,1.87,0.0,187.0,3.0,19.0,6.2,6.8,1.12
060240,룽투코리아,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,66485,114459336,0.0,1.61,0.0,113.0,-32.0,-82.0,-39.9,-44.4,1.01
033830,티비씨,커뮤니케이션서비스,방송서비스,KOSDAQ,65100,114459336,22.14,0.88,1.2,97.0,11.0,14.0,3.7,3.9,2.04
035000,지투알,커뮤니케이션서비스,서비스업,KOSPI,61790,114459336,5.55,0.6,5.91,1016.0,33.0,25.0,0.4,1.3,0.7
033130,디지틀조선,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,59518,114459336,28.51,0.95,0.95,84.0,11.0,12.0,3.2,3.7,1.25
204630,스튜디오산타클로스,커뮤니케이션서비스,오락·문화,KOSDAQ,58851,114459336,6.17,0.97,0.0,23.0,-7.0,-112.0,-28.9,-49.3,0.73
236810,엔비티,커뮤니케이션서비스,기타서비스,KOSDAQ,58698,114459336,67.13,2.8,0.0,267.0,5.0,6.0,2.2,4.4,1.48
065530,와이어블,커뮤니케이션서비스,통신서비스,KOSDAQ,57620,114459336,51.76,1.77,1.79,137.0,9.0,7.0,1.2,2.1,1.03
052300,초록뱀컴퍼니,커뮤니케이션서비스,유통,KOSDAQ,57134,114459336,0.79,0.28,0.0,668.0,51.0,-32.0,-2.9,-4.3,1.1
068050,팬엔터테인먼트,커뮤니케이션서비스,오락·문화,KOSDAQ,54377,114459336,24.12,1.33,0.0,17,-,12,2.3,3.6,1.37
060570,드림어스컴퍼니,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,53920,114459336,0.0,2.87,0.0,679.0,-6.0,236.0,27.9,73.3,0.9
035620,바른손이앤에이,커뮤니케이션서비스,오락·문화,KOSDAQ,53671,114459336,8.44,0.69,0.0,20.0,-16.0,-26.0,-3.8,-4.5,0.63
104200,NHN벅스,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,53172,114459336,0.0,1.54,0.0,164.0,8.0,11.0,5.7,7.3,1.01
025770,한국정보통신,커뮤니케이션서비스,통신서비스,KOSDAQ,52684,114459336,34.07,1.67,0.0,1465.0,95.0,66.0,4.2,8.3,0.41
207760,미스터블루,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,52479,114459336,20.26,2.11,0.45,190.0,2.0,27.0,8.9,13.3,1.12
173940,에프엔씨엔터,커뮤니케이션서비스,오락·문화,KOSDAQ,51452,114459336,0.0,1.29,0.0,142.0,-15.0,-18.0,-8.9,-18.2,1.08
023770,플레이위드,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,49839,114459336,35.09,2.2,0.0,36.0,-50.0,2.0,0.1,0.2,0.63
239340,줌인터넷,커뮤니케이션서비스,인터넷,KOSDAQ,49352,114459336,21.17,3.39,0.0,48.0,-8.0,-12.0,-1.3,-0.5,1.11
030350,드래곤플라이,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,47471,114459336,0.0,1.3,0.0,16.0,-22.0,-23.0,-21.2,-26.1,1.09
052790,액토즈소프트,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,46648,114459336,2.61,0.5,0.0,163.0,75.0,-10.0,2.0,3.0,1.08
047080,한빛소프트,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,45842,114459336,324.0,4.68,0.0,146.0,14.0,36.0,14.4,28.8,1.25
003560,IHQ,커뮤니케이션서비스,서비스업,KOSPI,44852,114459336,0.0,0.81,0.0,79.0,-109.0,-75.0,-3.6,-17.5,0.67
310200,애니플러스,커뮤니케이션서비스,오락·문화,KOSDAQ,41739,114459336,3.66,1.66,0.0,108.0,-12.0,17.0,-2.9,-9.5,0.91
078860,아이오케이,커뮤니케이션서비스,오락·문화,KOSDAQ,39330,114459336,0.0,0.42,0.0,73.0,-37.0,-191.0,-20.3,-23.7,1.05
127710,아시아경제,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,37414,114459336,2.44,0.38,0.0,127.0,32.0,-42.0,-5.0,-6.4,1.42
011420,갤럭시아에스엠,커뮤니케이션서비스,서비스업,KOSPI,36535,114459336,15.71,1.75,0.0,73.0,10.0,10.0,11.0,13.4,0.99
046140,SBS콘텐츠허브,커뮤니케이션서비스,오락·문화,KOSDAQ,33859,114459336,8.23,0.73,1.19,332.0,7.0,10.0,2.8,3.7,0.6
052220,iMBC,커뮤니케이션서비스,디지털컨텐츠,KOSDAQ,30767,114459336,66.35,1.33,0.0,125.0,11.0,8.0,2.5,3.1,1.22
078940,코드네이처,커뮤니케이션서비스,건설,KOSDAQ,30263,114459336,0.0,2.61,0.0,50.0,-68.0,-85.0,-42.1,-108.7,0.37
273060,와이즈버즈,커뮤니케이션서비스,기타서비스,KOSDAQ,29876,114459336,22.11,1.51,1.59,34.0,2.0,3.0,1.1,1.7,0.39
317530,캐리소프트,커뮤니케이션서비스,오락·문화,KOSDAQ,27924,114459336,0.0,3.67,0.0,25.0,-4.0,5.0,5.6,6.4,1.36
010470,오리콤,커뮤니케이션서비스,기타서비스,KOSDAQ,26991,114459336,12.81,0.82,3.22,493.0,68.0,52.0,7.0,15.3,1.22
066790,씨씨에스,커뮤니케이션서비스,방송서비스,KOSDAQ,23381,114459336,19.88,1.06,0.0,48.0,2.0,1.0,0.9,1.5,0.6
036000,예림당,커뮤니케이션서비스,출판·매체복제,KOSDAQ,20132,114459336,0.0,0.33,0.0,69.0,-2.0,-173.0,-20.6,-17.3,0.84
237820,플레이디,커뮤니케이션서비스,기타서비스,KOSDAQ,17486,114459336,24.59,0.98,0.0,114.0,22.0,19.0,4.2,8.1,1.19
105560,KB금융,금융,기타금융,KOSPI,15034123,106127639,4.29,0.39,6.16,257208.0,16002.0,13080.0,0.8,11.7,0.74
055550,신한지주,금융,기타금융,KOSPI,14679149,106127639,4.78,0.39,5.62,75869.0,17492.0,13399.0,0.8,11.5,0.73
086790,하나금융지주,금융,기타금융,KOSPI,9875779,106127639,3.17,0.32,8.27,208984.0,11419.0,8477.0,0.7,10.0,0.85
316140,우리금융지주,금융,기타금융,KOSPI,6222734,106127639,3.32,0.33,7.79,137614.0,12037.0,9868.0,0.8,13.3,0.66
000810,삼성화재,금융,보험,KOSPI,6003339,106127639,7.27,0.53,6.25,65343.0,4784.0,3513.0,1.7,12.0,0.45
032830,삼성생명,금융,보험,KOSPI,5174400,106127639,7.53,0.29,4.87,99593.0,2704.0,1990.0,0.3,2.8,0.8
323410,카카오뱅크,금융,은행,KOSPI,3731946,106127639,55.89,2.25,0.0,3708.0,744.0,570.0,0.7,4.5,0.77
005830,DB손해보험,금융,보험,KOSPI,2770970,106127639,4.09,0.54,5.9,59734.0,3908.0,2983.0,1.8,19.1,0.55
024110,기업은행,금융,은행,KOSPI,2534790,106127639,3.29,0.28,8.25,34541.0,7422.0,5667.0,0.6,9.0,0.56
071050,한국금융지주,금융,기타금융,KOSPI,2292790,106127639,1.84,0.44,11.06,72251.0,1673.0,995.0,1.0,10.9,1.23
006800,미래에셋증권,금융,증권,KOSPI,2153115,106127639,3.59,0.39,4.63,57656.0,3213.0,2635.0,0.9,8.5,1.06
016360,삼성증권,금융,증권,KOSPI,2022109,106127639,3.08,0.49,11.41,40026.0,1828.0,1368.0,0.9,9.5,0.93
001450,현대해상,금융,보험,KOSPI,1850848,106127639,5.85,0.48,4.79,53586.0,2903.0,2140.0,1.4,15.7,0.42
138930,BNK금융지주,금융,기타금융,KOSPI,1828497,106127639,2.82,0.23,8.48,18196.0,3274.0,2396.0,0.8,10.7,0.49
000060,메리츠화재,금융,보험,KOSPI,1726334,106127639,6.41,1.67,1.68,32111.0,3211.0,2324.0,3.2,52.9,0.3
005940,NH투자증권,금융,증권,KOSPI,1623505,106127639,3.19,0.45,10.73,40497.0,1542.0,1196.0,0.8,6.3,0.86
008560,메리츠증권,금융,증권,KOSPI,1363927,106127639,3.86,0.55,2.16,147058.0,1988.0,1584.0,1.5,16.3,0.67
000880,한화,금융,화학,KOSPI,1307580,106127639,3.18,0.59,2.41,151898.0,9146.0,9167.0,1.2,36.9,1.08
175330,JB금융지주,금융,기타금융,KOSPI,1272234,106127639,2.99,0.35,7.98,7340.0,2124.0,1572.0,1.1,15.1,0.47
039490,키움증권,금융,증권,KOSPI,1116637,106127639,2.59,0.55,4.27,24153.0,1273.0,1087.0,1.1,11.6,1.41
139130,DGB금융지주,금융,기타금융,KOSPI,1107973,106127639,2.55,0.23,8.56,16815.0,1943.0,1344.0,0.7,10.6,0.47
138040,메리츠금융지주,금융,기타금융,KOSPI,1094739,106127639,4.94,0.99,0.72,177949.0,4995.0,3681.0,2.1,33.2,0.32
088350,한화생명,금융,보험,KOSPI,795877,106127639,1.54,0.15,0.0,81714.0,4580.0,3186.0,0.5,7.1,0.88
029780,삼성카드,금융,기타금융,KOSPI,719484,106127639,6.01,0.44,7.41,10067.0,2097.0,1552.0,2.3,8.3,0.53
003690,코리안리,금융,보험,KOSPI,655410,106127639,5.8,0.33,6.36,30322.0,234.0,205.0,0.9,4.7,0.28
023590,다우기술,금융,서비스업,KOSPI,450640,106127639,2.14,0.41,3.23,24773.0,1420.0,1123.0,1.1,11.0,0.81
003540,대신증권,금융,증권,KOSPI,449091,106127639,1.64,0.39,9.18,13986.0,1381.0,965.0,1.4,11.8,0.77
003530,한화투자증권,금융,증권,KOSPI,325040,106127639,4.6,0.35,6.6,5777.0,-30.0,-93.0,0.4,2.2,1.21
038540,상상인,금융,컴퓨터서비스,KOSDAQ,314154,106127639,4.52,0.65,1.2,1898.0,203.0,185.0,1.8,14.6,0.43
010050,우리종금,금융,기타금융,KOSPI,295253,106127639,9.52,1.26,2.31,999.0,336.0,253.0,1.7,14.8,0.72
041190,우리기술투자,금융,금융,KOSDAQ,288792,106127639,0.72,0.61,0.0,55.0,-1757.0,-1366.0,-29.5,-37.0,1.24
000370,한화손해보험,금융,보험,KOSPI,264274,106127639,4.92,0.38,0.0,21400.0,783.0,554.0,1.3,35.1,0.57
001510,SK증권,금융,증권,KOSPI,248393,106127639,7.93,0.5,2.05,3937.0,-4.0,38.0,0.2,2.2,0.92
003470,유안타증권,금융,증권,KOSPI,236402,106127639,3.92,0.38,6.38,6808.0,-120.0,-78.0,0.3,2.9,1.14
210980,SK디앤디,금융,서비스업,KOSPI,223277,106127639,4.37,0.98,3.1,1100.0,117.0,539.0,7.9,25.1,0.99
034830,한국토지신탁,금융,기타금융,KOSPI,222885,106127639,2.63,0.36,6.23,606.0,228.0,134.0,4.0,6.6,0.45
001720,신영증권,금융,증권,KOSPI,221947,106127639,2.51,0.69,7.1,10247.0,-220.0,-257.0,-0.9,-7.8,0.34
026890,스틱인베스트먼트,금융,기타금융,KOSPI,219060,106127639,4.75,1.19,2.05,214.0,79.0,47.0,,,1.38965
030210,다올투자증권,금융,증권,KOSPI,209221,106127639,1.69,0.44,5.55,4480.0,519.0,434.0,1.9,22.9,1.25
001200,유진투자증권,금융,증권,KOSPI,195665,106127639,2.95,0.28,4.92,4911.0,241.0,183.0,0.7,6.4,1.09
123890,한국자산신탁,금융,기타금융,KOSPI,191198,106127639,3.99,0.51,6.28,553.0,358.0,273.0,8.8,13.3,0.62
082640,동양생명,금융,보험,KOSPI,188063,106127639,3.14,0.28,11.17,19559.0,729.0,333.0,0.5,7.5,0.52
001500,현대차증권,금융,증권,KOSPI,160148,106127639,2.73,0.34,7.92,3428.0,487.0,369.0,1.5,11.3,0.98
032190,다우데이타,금융,유통,KOSDAQ,151668,106127639,3.13,0.5,2.5,26288.0,1668.0,1265.0,1.2,10.4,0.89
085620,미래에셋생명,금융,보험,KOSPI,132541,106127639,4.96,0.21,3.34,9596.0,548.0,414.0,0.3,7.1,0.34
016610,DB금융투자,금융,증권,KOSPI,132102,106127639,1.74,0.22,10.12,4388.0,-45.0,-43.0,0.3,2.3,0.98
012700,리드코프,금융,유통,KOSDAQ,128999,106127639,5.36,0.5,9.51,1797.0,171.0,176.0,4.3,13.7,0.17
019550,SBI인베스트먼트,금융,금융,KOSDAQ,123884,106127639,9.89,1.67,0.0,69.0,-22.0,-22.0,-4.3,-4.7,1.02
027360,아주IB투자,금융,금융,KOSDAQ,109804,106127639,8.38,1.32,3.52,179.0,35.0,26.0,0.7,1.0,1.1
021080,에이티넘인베스트,금융,금융,KOSDAQ,106080,106127639,2.36,1.02,6.15,306.0,144.0,111.0,31.8,39.0,0.98
244920,에이플러스에셋,금융,기타금융,KOSPI,103769,106127639,11.44,1.41,2.45,699.0,9.0,605.0,38.4,97.4,0.57
289080,SV인베스트먼트,금융,금융,KOSDAQ,103104,106127639,16.11,2.37,1.86,95.0,36.0,27.0,13.6,15.7,0.96
030610,교보증권,금융,증권,KOSPI,100536,106127639,2.76,0.28,8.04,10589.0,248.0,172.0,0.7,6.0,0.65
380440,엔에이치스팩19호,금융,기타금융,KOSPI,99559,106127639,0.0,0.0,0.0,-,-,2,0.5,0.6,0.13
100790,미래에셋벤처투자,금융,금융,KOSDAQ,99094,106127639,3.52,1.14,1.42,1184.0,296.0,233.0,8.6,30.7,1.14
019590,엠벤처투자,금융,금융,KOSDAQ,96979,106127639,111.54,2.38,0.0,84.0,40.0,42.0,9.6,13.9,0.53
078020,이베스트투자증권,금융,금융,KOSDAQ,91599,106127639,2.08,0.46,9.45,3503.0,198.0,148.0,1.1,8.0,0.6
000400,롯데손해보험,금융,보험,KOSPI,89377,106127639,4.22,0.49,0.0,9575.0,345.0,247.0,0.5,10.9,0.6
241520,DSC인베스트먼트,금융,금융,KOSDAQ,87806,106127639,7.53,1.59,0.0,186.0,141.0,112.0,27.9,36.6,1.0
204620,글로벌텍스프리,금융,금융,KOSDAQ,76793,106127639,0.0,1.63,0.0,99.0,-11.0,-36.0,-12.5,-20.4,0.48
001750,한양증권,금융,증권,KOSPI,76218,106127639,1.61,0.3,9.02,2894.0,108.0,82.0,1.6,9.8,0.81
005110,한창,금융,유통업,KOSPI,69946,106127639,0.0,2.32,0.0,251.0,33.0,-54.0,-4.2,-33.1,1.04
001270,부국증권,금융,증권,KOSPI,68286,106127639,2.53,0.3,7.29,2560.0,167.0,110.0,1.6,8.2,0.31
298870,다올인베스트먼트,금융,금융,KOSDAQ,62200,106127639,3.9,1.0,4.82,54.0,44.0,37.0,2.5,2.7,0.67575
027830,대성창투,금융,금융,KOSDAQ,60700,106127639,15.89,2.06,0.0,-16.0,-2.0,-1.0,6.4,6.7,1.29
307870,비투엔,금융,컴퓨터서비스,KOSDAQ,53282,106127639,0.0,3.24,0.0,54.0,-10.0,-8.0,-13.2,-25.4,0.2
050120,ES큐브,금융,유통,KOSDAQ,45902,106127639,5.87,0.62,0.0,223.0,53.0,75.0,3.0,20.6,1.19
023760,한국캐피탈,금융,금융,KOSDAQ,45561,106127639,4.72,0.62,4.36,730.0,252.0,190.0,2.4,19.8,0.67
003460,유화증권,금융,증권,KOSPI,43910,106127639,15.51,0.3,5.37,38.0,-29.0,-7.0,1.3,1.9,0.33
016600,큐캐피탈,금융,금융,KOSDAQ,43211,106127639,0.0,0.69,0.0,29.0,-36.0,-35.0,-5.3,-5.8,0.86
021880,메이슨캐피탈,금융,금융,KOSDAQ,42271,106127639,20.67,1.31,0.0,8.0,-8.0,-7.0,-4.3,-5.1,0.44
391060,엔에이치스팩20호,금융,금융,KOSDAQ,41371,106127639,0.0,0.0,0.0,-,-,1,0.6,0.7,-0.02
000540,흥국화재,금융,보험,KOSPI,40707,106127639,3.82,0.31,0.0,12051.0,274.0,215.0,1.0,21.4,0.66
246690,TS인베스트먼트,금융,금융,KOSDAQ,39474,106127639,8.29,1.34,0.47,168.0,114.0,88.0,19.3,30.6,1.26
330730,스톤브릿지벤처스,금융,금융,KOSDAQ,36527,106127639,3.94,1.4,0.0,123.0,57.0,49.0,15.5,19.1,0.46106
211050,인카금융서비스,금융,금융,KOSDAQ,36435,106127639,3.67,1.45,0.0,973.0,77.0,63.0,8.7,37.6,0.36594
007330,푸른저축은행,금융,금융,KOSDAQ,35022,106127639,6.31,0.52,5.04,170.0,36.0,20.0,0.2,0.7,0.25
006220,제주은행,금융,은행,KOSPI,34930,106127639,11.75,0.38,1.66,637.0,51.0,41.0,0.3,4.0,0.45
001290,상상인증권,금융,증권,KOSPI,29424,106127639,10.21,0.48,0.0,100.0,-38.0,-4.0,1.1,2.9,0.69
019570,리더스 기술투자,금융,금융,KOSDAQ,29265,106127639,3.53,0.93,0.0,34.0,-91.0,-97.0,-49.9,-83.3,1.02
015020,이스타코,금융,서비스업,KOSPI,28196,106127639,30.92,0.91,0.0,18.0,1.0,-4.0,-1.5,-2.5,1.2
425290,삼성스팩6호,금융,금융,KOSDAQ,27427,106127639,0.0,0.0,0.0,-,-,-,,,0.77549
377630,삼성스팩4호,금융,금융,KOSDAQ,26924,106127639,0.0,0.0,0.0,-,-,-,-1.0,-1.2,0.83
190650,코리아에셋투자증권,금융,금융,KOSDAQ,25549,106127639,5.01,0.72,4.95,647.0,10.0,5.0,0.4,2.3,1.12
307930,컴퍼니케이,금융,금융,KOSDAQ,24473,106127639,4.98,1.27,4.15,31.0,7.0,7.0,4.4,5.1,1.24
023460,CNH,금융,금융,KOSDAQ,23815,106127639,42.17,0.51,1.03,707.0,-63.0,-42.0,-10.2,-55.3,0.97
293580,나우IB,금융,금융,KOSDAQ,21824,106127639,6.34,0.91,1.78,59.0,27.0,20.0,6.1,9.0,0.94
380320,삼성머스트스팩5호,금융,금융,KOSDAQ,18225,106127639,0.0,0.0,0.0,-,-,-,0.1,0.1,0.9
397500,대신밸런스제11호스팩,금융,금융,KOSDAQ,17336,106127639,0.0,0.0,0.0,-,-,-,-0.1,-0.1,-0.03
337450,SK5호스팩,금융,금융,KOSDAQ,16194,106127639,0.0,0.0,0.0,-,-1,-,-1.0,-1.2,0.39
277070,린드먼아시아,금융,금융,KOSDAQ,16126,106127639,11.38,1.13,0.93,27.0,16.0,12.0,5.7,7.0,0.92
