종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV
018260,삼성에스디에스,IT,서비스업,KOSPI,4192329,485562680,15.95,1.35,1.9
034220,LG디스플레이,IT,전기전자,KOSPI,3314447,485562680,4.74,0.43,4.14
377300,카카오페이,IT,기타금융,KOSPI,3061276,485562680,0.0,4.61,0.0
402340,SK스퀘어,IT,기타금융,KOSPI,2898388,485562680,14.85,0.33,0.0
000990,DB하이텍,IT,전기전자,KOSPI,1542807,485562680,6.11,1.75,1.01
020150,일진머티리얼즈,IT,전기전자,KOSPI,1484769,485562680,51.43,3.26,0.43
361610,SK아이이테크놀로지,IT,전기전자,KOSPI,1477429,485562680,57.17,2.56,0.0
058470,리노공업,IT,반도체,KOSDAQ,1412815,485562680,20.85,5.18,1.75
336260,두산퓨얼셀,IT,전기전자,KOSPI,1104159,485562680,345.75,5.79,0.0
005290,동진쎄미켐,IT,반도체,KOSDAQ,1090810,485562680,16.51,3.08,0.33
108320,LX세미콘,IT,반도체,KOSDAQ,1019967,485562680,5.14,1.9,5.77
078600,대주전자재료,IT,IT부품,KOSDAQ,981872,485562680,62.4,11.02,0.1
353200,대덕전자,IT,전기전자,KOSPI,955600,485562680,24.33,2.25,1.01
278280,천보,IT,화학,KOSDAQ,902820,485562680,49.62,7.68,0.14
240810,원익IPS,IT,반도체,KOSDAQ,891216,485562680,9.01,1.63,1.11
357780,솔브레인,IT,화학,KOSDAQ,879771,485562680,11.16,2.61,0.91
052020,에스티큐브,IT,IT부품,KOSDAQ,865367,485562680,0.0,47.5,0.0
032500,케이엠더블유,IT,통신장비,KOSDAQ,813501,485562680,0.0,5.24,0.0
137400,피엔티,IT,기계·장비,KOSDAQ,807597,485562680,19.67,5.65,0.32
248070,솔루엠,IT,전기전자,KOSPI,765085,485562680,74.45,3.8,0.0
090460,비에이치,IT,IT부품,KOSDAQ,750272,485562680,12.0,2.41,0.79
365340,성일하이텍,IT,화학,KOSDAQ,729755,485562680,0.0,11.51,0.73
098460,고영,IT,기계·장비,KOSDAQ,708380,485562680,22.87,3.23,0.9
222800,심텍,IT,반도체,KOSDAQ,704773,485562680,10.19,3.15,1.33
222080,씨아이에스,IT,기계·장비,KOSDAQ,696540,485562680,0.0,7.42,0.0
307950,현대오토에버,IT,서비스업,KOSPI,682446,485562680,43.86,2.38,0.59
012510,더존비즈온,IT,서비스업,KOSPI,640773,485562680,20.63,2.24,1.28
039030,이오테크닉스,IT,반도체,KOSDAQ,610705,485562680,12.39,1.86,1.23
068240,다원시스,IT,IT부품,KOSDAQ,589367,485562680,0.0,2.59,0.23
195870,해성디에스,IT,전기전자,KOSPI,563006,485562680,13.62,3.3,1.05
036930,주성엔지니어링,IT,반도체,KOSDAQ,531513,485562680,5.07,2.0,1.01
067310,하나마이크론,IT,반도체,KOSDAQ,467550,485562680,17.32,2.29,0.0
064760,티씨케이,IT,반도체,KOSDAQ,459808,485562680,15.6,3.76,1.31
181710,NHN,IT,서비스업,KOSPI,457756,485562680,7.45,0.47,0.0
042700,한미반도체,IT,기계,KOSPI,451371,485562680,11.07,3.34,2.56
053800,안랩,IT,소프트웨어,KOSDAQ,450123,485562680,15.97,2.68,1.42
097520,엠씨넥스,IT,전기전자,KOSPI,446747,485562680,15.7,2.09,1.43
272290,이녹스첨단소재,IT,IT부품,KOSDAQ,446307,485562680,8.28,2.21,1.01
218410,RFHIC,IT,일반전기전자,KOSDAQ,441173,485562680,112.97,2.53,0.56
046890,서울반도체,IT,반도체,KOSDAQ,435570,485562680,12.7,0.86,4.13
336370,솔루스첨단소재,IT,전기전자,KOSPI,434835,485562680,138.24,5.43,0.25
140860,파크시스템스,IT,의료·정밀기기,KOSDAQ,428827,485562680,69.8,7.24,0.26
074600,원익QnC,IT,비금속,KOSDAQ,417992,485562680,12.06,2.3,0.56
082270,젬백스,IT,기계·장비,KOSDAQ,403702,485562680,42.76,3.35,0.0
091120,이엠텍,IT,IT부품,KOSDAQ,392224,485562680,13.19,1.97,0.51
095340,ISC,IT,반도체,KOSDAQ,388026,485562680,17.46,2.73,0.52
348370,엔켐,IT,화학,KOSDAQ,383389,485562680,0.0,3.98,0.0
213420,덕산네오룩스,IT,반도체,KOSDAQ,383319,485562680,18.45,3.11,0.0
121800,비덴트,IT,통신장비,KOSDAQ,370815,485562680,1.7,0.66,0.0
036540,SFA반도체,IT,반도체,KOSDAQ,370776,485562680,15.56,2.06,0.0
084370,유진테크,IT,반도체,KOSDAQ,369177,485562680,9.97,2.05,1.01
178320,서진시스템,IT,통신장비,KOSDAQ,366411,485562680,14.33,1.56,2.0
166090,하나머티리얼즈,IT,반도체,KOSDAQ,359005,485562680,10.61,2.76,1.65
064260,다날,IT,디지털컨텐츠,KOSDAQ,351475,485562680,8.4,1.4,0.0
189300,인텔리안테크,IT,일반전기전자,KOSDAQ,348135,485562680,93.35,3.87,0.14
011930,신성이엔지,IT,전기전자,KOSPI,347111,485562680,0.0,2.31,0.0
033640,네패스,IT,반도체,KOSDAQ,346165,485562680,0.0,2.72,0.0
033240,자화전자,IT,전기전자,KOSPI,343991,485562680,22.28,1.61,0.0
091700,파트론,IT,IT부품,KOSDAQ,343523,485562680,6.46,1.02,4.14
348210,넥스틴,IT,반도체,KOSDAQ,342609,485562680,29.38,8.19,0.9
022100,포스코 ICT,IT,기타서비스,KOSDAQ,325613,485562680,0.0,2.76,0.77
214870,뉴지랩파마,IT,유통,KOSDAQ,319776,485562680,0.0,12.42,0.0
319660,피에스케이,IT,반도체,KOSDAQ,319271,485562680,6.39,1.69,1.8
107600,새빗켐,IT,화학,KOSDAQ,314732,485562680,138.47,45.51,0.0
049070,인탑스,IT,IT부품,KOSDAQ,314244,485562680,6.54,0.89,1.62
403870,HPSP,IT,반도체,KOSDAQ,312675,485562680,29.58,19.96,0.0
106240,파인테크닉스,IT,IT부품,KOSDAQ,305500,485562680,9.08,3.55,0.24
101490,에스앤에스텍,IT,반도체,KOSDAQ,304696,485562680,38.41,2.53,0.47
001820,삼화콘덴서,IT,전기전자,KOSPI,301122,485562680,14.73,2.08,1.23
131970,두산테스나,IT,반도체,KOSDAQ,297612,485562680,10.23,1.84,0.56
060720,KH바텍,IT,IT부품,KOSDAQ,295447,485562680,12.46,1.91,1.63
230240,에치에프알,IT,통신장비,KOSDAQ,294573,485562680,24.84,4.99,0.0
086390,유니테스트,IT,반도체,KOSDAQ,292443,485562680,0.0,2.49,0.0
060250,NHN한국사이버결제,IT,소프트웨어,KOSDAQ,288434,485562680,16.07,2.98,0.0
050890,쏠리드,IT,통신장비,KOSDAQ,287987,485562680,13.11,1.74,0.0
179900,유티아이,IT,IT부품,KOSDAQ,282236,485562680,345.06,7.28,0.18
089980,상아프론테크,IT,화학,KOSDAQ,281903,485562680,53.7,2.8,0.61
054210,이랜텍,IT,IT부품,KOSDAQ,276446,485562680,12.73,2.31,0.58
183300,코미코,IT,반도체,KOSDAQ,275963,485562680,9.71,2.06,1.2
382840,원준,IT,기계·장비,KOSDAQ,273236,485562680,58.46,4.81,0.0
080580,오킨스전자,IT,반도체,KOSDAQ,271669,485562680,194.91,10.47,0.0
030520,한글과컴퓨터,IT,소프트웨어,KOSDAQ,271029,485562680,21.15,1.39,0.0
007660,이수페타시스,IT,전기전자,KOSPI,270916,485562680,0.0,3.32,0.0
032820,우리기술,IT,일반전기전자,KOSDAQ,268273,485562680,42.45,3.61,0.0
095610,테스,IT,반도체,KOSDAQ,258766,485562680,4.89,1.21,2.91
092220,KEC,IT,전기전자,KOSPI,246506,485562680,32.75,1.39,0.0
036830,솔브레인홀딩스,IT,기타서비스,KOSDAQ,241108,485562680,14.25,0.41,0.69
089970,에이피티씨,IT,기계·장비,KOSDAQ,239902,485562680,7.6,3.1,7.32
061970,엘비세미콘,IT,반도체,KOSDAQ,237974,485562680,11.99,1.71,0.56
088800,에이스테크,IT,통신장비,KOSDAQ,235476,485562680,0.0,4.9,0.0
299030,하나기술,IT,기계·장비,KOSDAQ,234448,485562680,0.0,7.54,0.0
059090,미코,IT,반도체,KOSDAQ,225978,485562680,0.0,1.38,0.82
123860,아나패스,IT,반도체,KOSDAQ,224602,485562680,21.24,5.75,0.0
131290,티에스이,IT,반도체,KOSDAQ,222998,485562680,13.32,2.48,0.89
265520,AP시스템,IT,반도체,KOSDAQ,220083,485562680,4.82,1.49,1.27
084850,아이티엠반도체,IT,반도체,KOSDAQ,216880,485562680,112.18,2.66,0.65
025320,시노펙스,IT,IT부품,KOSDAQ,214464,485562680,24.64,2.78,0.0
192650,드림텍,IT,전기전자,KOSPI,213515,485562680,8.7,1.77,3.22
376300,디어유,IT,소프트웨어,KOSDAQ,211838,485562680,0.0,6.35,0.0
035600,KG이니시스,IT,소프트웨어,KOSDAQ,211209,485562680,7.22,0.97,3.07
045390,대아티아이,IT,일반전기전자,KOSDAQ,205809,485562680,49.08,2.36,0.0
101160,월덱스,IT,반도체,KOSDAQ,202689,485562680,9.77,2.28,0.3
131390,원익피앤이,IT,일반전기전자,KOSDAQ,199166,485562680,15.86,2.53,0.0
089030,테크윙,IT,반도체,KOSDAQ,194695,485562680,14.72,1.22,3.22
377030,맥스트,IT,소프트웨어,KOSDAQ,193752,485562680,0.0,18.99,0.0
036810,에프에스티,IT,반도체,KOSDAQ,192852,485562680,8.36,1.34,0.94
058610,에스피지,IT,IT부품,KOSDAQ,192721,485562680,14.47,1.78,1.58
126700,하이비젼시스템,IT,의료·정밀기기,KOSDAQ,190885,485562680,5.58,1.35,0.86
095500,미래나노텍,IT,IT부품,KOSDAQ,190711,485562680,10.9,1.22,0.98
042000,카페24,IT,인터넷,KOSDAQ,190079,485562680,0.0,1.14,0.0
052710,아모텍,IT,IT부품,KOSDAQ,189626,485562680,0.0,1.38,0.0
007810,코리아써키트,IT,전기전자,KOSPI,189486,485562680,9.3,1.29,0.0
000670,영풍,IT,철강금속,KOSPI,185125,485562680,9.28,0.33,1.49
082920,비츠로셀,IT,IT부품,KOSDAQ,178689,485562680,17.09,1.74,1.1
064290,인텍플러스,IT,반도체,KOSDAQ,172653,485562680,9.8,4.36,1.1
033160,엠케이전자,IT,반도체,KOSDAQ,171714,485562680,7.97,0.67,1.18
031330,에스에이엠티,IT,유통,KOSDAQ,169777,485562680,5.64,1.09,5.77
091580,상신이디피,IT,IT부품,KOSDAQ,165828,485562680,12.71,2.25,0.59
054620,APS홀딩스,IT,금융,KOSDAQ,164836,485562680,11.24,1.31,0.75
138080,오이솔루션,IT,통신장비,KOSDAQ,162910,485562680,16.65,1.5,1.33
079370,제우스,IT,기계·장비,KOSDAQ,162354,485562680,16.76,1.07,0.38
033180,KH 필룩스,IT,전기전자,KOSPI,162243,485562680,0.0,0.45,0.0
029530,신도리코,IT,전기전자,KOSPI,161265,485562680,3.32,0.33,4.59
281820,케이씨텍,IT,의료정밀,KOSPI,160717,485562680,7.98,0.87,1.37
052400,코나아이,IT,소프트웨어,KOSDAQ,159170,485562680,4.31,1.65,0.0
047310,파워로직스,IT,IT부품,KOSDAQ,158405,485562680,0.0,1.15,0.0
039440,에스티아이,IT,반도체,KOSDAQ,157160,485562680,9.46,1.12,1.37
317330,덕산테코피아,IT,반도체,KOSDAQ,155592,485562680,21.14,2.18,0.0
108230,톱텍,IT,기계·장비,KOSDAQ,155135,485562680,0.0,0.97,0.0
035510,신세계 I&C,IT,서비스업,KOSPI,154250,485562680,4.83,0.72,1.64
122990,와이솔,IT,반도체,KOSDAQ,154239,485562680,8.73,0.65,2.92
036200,유니셈,IT,반도체,KOSDAQ,153266,485562680,5.75,1.2,1.61
093320,케이아이엔엑스,IT,인터넷,KOSDAQ,152549,485562680,16.01,2.04,0.96
053610,프로텍,IT,반도체,KOSDAQ,152482,485562680,4.95,0.93,1.67
053580,웹케시,IT,금융,KOSDAQ,150091,485562680,17.21,2.61,0.52
097780,에스맥,IT,운송장비·부품,KOSDAQ,149716,485562680,0.0,0.66,0.0
259630,엠플러스,IT,기계·장비,KOSDAQ,149501,485562680,0.0,3.94,0.0
053300,한국정보인증,IT,소프트웨어,KOSDAQ,149079,485562680,14.8,1.31,2.19
039560,다산네트웍스,IT,통신장비,KOSDAQ,148707,485562680,0.0,1.1,0.0
051370,인터플렉스,IT,IT부품,KOSDAQ,147383,485562680,0.0,1.58,0.0
004710,한솔테크닉스,IT,전기전자,KOSPI,146122,485562680,0.0,0.67,0.0
030530,원익홀딩스,IT,기계·장비,KOSDAQ,145748,485562680,2.59,0.29,0.0
119830,아이텍,IT,반도체,KOSDAQ,144560,485562680,0.0,1.45,0.0
073490,이노와이어리스,IT,통신장비,KOSDAQ,144318,485562680,14.0,1.79,0.79
092070,디엔에프,IT,화학,KOSDAQ,141697,485562680,14.31,1.25,1.29
200710,에이디테크놀로지,IT,반도체,KOSDAQ,140951,485562680,11.39,1.06,0.54
102120,어보브반도체,IT,반도체,KOSDAQ,140079,485562680,13.65,1.67,2.12
294570,쿠콘,IT,소프트웨어,KOSDAQ,138337,485562680,40.22,2.32,0.34
094170,동운아나텍,IT,반도체,KOSDAQ,138142,485562680,0.0,8.21,0.19
243840,신흥에스이씨,IT,IT부품,KOSDAQ,137518,485562680,14.69,1.63,0.63
114810,아이원스,IT,IT부품,KOSDAQ,137192,485562680,6.73,1.44,0.0
054450,텔레칩스,IT,반도체,KOSDAQ,136238,485562680,25.49,1.69,0.84
083450,GST,IT,반도체,KOSDAQ,136225,485562680,5.01,1.3,1.4
083310,엘오티베큠,IT,반도체,KOSDAQ,135436,485562680,9.37,0.99,0.88
376980,원티드랩,IT,소프트웨어,KOSDAQ,132795,485562680,49.63,5.72,0.0
061040,알에프텍,IT,통신장비,KOSDAQ,132439,485562680,9.31,0.79,0.0
031980,피에스케이홀딩스,IT,반도체,KOSDAQ,131798,485562680,3.63,0.68,4.84
200230,텔콘RF제약,IT,통신장비,KOSDAQ,131444,485562680,0.0,1.25,0.0
050110,캠시스,IT,IT부품,KOSDAQ,131222,485562680,0.0,2.0,0.0
148150,세경하이테크,IT,일반전기전자,KOSDAQ,130782,485562680,9.24,1.35,0.56
008060,대덕,IT,기타금융,KOSPI,130392,485562680,0.0,0.4,4.44
080220,제주반도체,IT,반도체,KOSDAQ,129037,485562680,12.12,1.28,0.0
046440,KG모빌리언스,IT,소프트웨어,KOSDAQ,128986,485562680,8.64,0.88,3.24
192440,슈피겐코리아,IT,IT부품,KOSDAQ,127759,485562680,4.9,0.58,2.29
286940,롯데정보통신,IT,서비스업,KOSPI,127435,485562680,11.65,0.93,2.62
029460,케이씨,IT,의료정밀,KOSPI,126432,485562680,4.19,0.33,1.7
214180,헥토이노베이션,IT,소프트웨어,KOSDAQ,126129,485562680,7.78,1.37,2.75
052420,오성첨단소재,IT,IT부품,KOSDAQ,125680,485562680,0.0,0.77,0.0
064240,홈캐스트,IT,통신장비,KOSDAQ,125664,485562680,5.71,1.43,0.0
131370,알서포트,IT,디지털컨텐츠,KOSDAQ,125476,485562680,9.64,2.83,0.88
122640,예스티,IT,반도체,KOSDAQ,125059,485562680,0.0,2.13,0.0
290670,대보마그네틱,IT,기계·장비,KOSDAQ,121859,485562680,87.06,7.62,0.0
066410,버킷스튜디오,IT,통신서비스,KOSDAQ,121364,485562680,2.07,1.02,0.0
008700,아남전자,IT,전기전자,KOSPI,120916,485562680,13.6,2.3,0.0
077500,유니퀘스트,IT,유통업,KOSPI,120650,485562680,3.69,0.76,3.47
082850,우리바이오,IT,일반전기전자,KOSDAQ,120500,485562680,5.59,1.24,0.0
149950,아바텍,IT,IT부품,KOSDAQ,120100,485562680,2375.0,1.38,0.0
234340,헥토파이낸셜,IT,소프트웨어,KOSDAQ,120044,485562680,10.48,1.64,1.89
236200,슈프리마,IT,일반전기전자,KOSDAQ,119236,485562680,8.17,1.1,0.0
161580,필옵틱스,IT,IT부품,KOSDAQ,118746,485562680,0.0,1.94,0.0
045970,코아시아,IT,IT부품,KOSDAQ,118733,485562680,0.0,1.54,0.0
003160,디아이,IT,의료정밀,KOSPI,116815,485562680,10.27,1.1,3.29
144960,뉴파워프라즈마,IT,기계·장비,KOSDAQ,115558,485562680,8.26,0.94,1.08
143160,아이디스,IT,통신장비,KOSDAQ,114837,485562680,10.15,1.26,1.32
040910,아이씨디,IT,반도체,KOSDAQ,114139,485562680,209.56,0.92,2.12
065680,우주일렉트로,IT,IT부품,KOSDAQ,113995,485562680,10.6,0.82,1.88
079940,가비아,IT,인터넷,KOSDAQ,113050,485562680,12.92,1.52,0.6
109740,디에스케이,IT,기계·장비,KOSDAQ,112143,485562680,0.0,1.04,0.0
115160,휴맥스,IT,통신장비,KOSDAQ,111787,485562680,0.0,0.53,0.0
040350,큐로컴,IT,컴퓨터서비스,KOSDAQ,111354,485562680,0.0,2.8,0.0
051360,토비스,IT,정보기기,KOSDAQ,110863,485562680,106.95,0.72,1.14
078070,유비쿼스홀딩스,IT,금융,KOSDAQ,110834,485562680,12.85,1.14,2.24
151910,SBW생명과학,IT,IT부품,KOSDAQ,109611,485562680,0.0,10.18,0.0
078150,HB테크놀러지,IT,기계·장비,KOSDAQ,108493,485562680,13.58,0.87,0.98
347860,알체라,IT,소프트웨어,KOSDAQ,108148,485562680,0.0,11.31,0.0
011690,와이투솔루션,IT,전기전자,KOSPI,106799,485562680,0.0,1.28,0.0
077360,덕산하이메탈,IT,일반전기전자,KOSDAQ,106609,485562680,9.47,1.16,0.0
049550,잉크테크,IT,화학,KOSDAQ,105305,485562680,71.98,2.19,0.0
264450,유비쿼스,IT,통신장비,KOSDAQ,105182,485562680,6.19,1.4,3.22
190510,나무가,IT,IT부품,KOSDAQ,103396,485562680,9.28,2.6,0.0
238090,앤디포스,IT,비금속,KOSDAQ,103344,485562680,7.95,0.87,0.0
078890,가온미디어,IT,통신장비,KOSDAQ,103250,485562680,5.54,0.65,1.3
262260,에이프로,IT,일반전기전자,KOSDAQ,103032,485562680,0.0,3.15,0.0
009470,삼화전기,IT,전기전자,KOSPI,102779,485562680,9.85,2.13,1.43
036010,아비코전자,IT,일반전기전자,KOSDAQ,102575,485562680,45.34,1.59,0.55
085670,뉴프렉스,IT,IT부품,KOSDAQ,101642,485562680,62.48,3.11,0.0
068790,DMS,IT,기계·장비,KOSDAQ,101408,485562680,4.01,0.5,1.84
241790,오션브릿지,IT,반도체,KOSDAQ,101277,485562680,9.97,1.57,2.22
352910,오비고,IT,소프트웨어,KOSDAQ,100893,485562680,0.0,5.53,0.0
136540,윈스,IT,소프트웨어,KOSDAQ,100668,485562680,8.2,1.08,3.65
083930,아바코,IT,기계·장비,KOSDAQ,100029,485562680,12.53,1.0,2.54
094360,칩스앤미디어,IT,반도체,KOSDAQ,99816,485562680,25.69,4.24,0.98
056700,신화인터텍,IT,IT부품,KOSDAQ,99729,485562680,104.49,1.18,0.0
068940,아이씨케이,IT,정보기기,KOSDAQ,99693,485562680,0.0,15.81,0.0
196490,디에이테크놀로지,IT,기계·장비,KOSDAQ,99224,485562680,0.0,1.19,0.0
203650,드림시큐리티,IT,출판·매체복제,KOSDAQ,98514,485562680,11.98,2.12,0.0
273640,와이엠텍,IT,일반전기전자,KOSDAQ,98080,485562680,32.05,4.66,1.92
005680,삼영전자,IT,전기전자,KOSPI,97980,485562680,12.51,0.42,2.82
084730,팅크웨어,IT,통신장비,KOSDAQ,97188,485562680,22.87,1.13,0.0
365590,하이딥,IT,반도체,KOSDAQ,96990,485562680,0.0,0.0,0.0
232680,라온테크,IT,반도체,KOSDAQ,96601,485562680,25.6,8.15,0.0
086960,MDS테크,IT,소프트웨어,KOSDAQ,95471,485562680,0.0,1.3,0.0
082210,옵트론텍,IT,IT부품,KOSDAQ,95272,485562680,0.0,1.18,0.0
227950,엔투텍,IT,기계·장비,KOSDAQ,94896,485562680,0.0,1.44,0.0
399720,가온칩스,IT,반도체,KOSDAQ,94894,485562680,34.86,10.18,0.0
094480,갤럭시아머니트리,IT,소프트웨어,KOSDAQ,94662,485562680,0.0,2.28,0.71
058970,엠로,IT,소프트웨어,KOSDAQ,94266,485562680,26.25,3.85,0.0
288620,에스퓨얼셀,IT,일반전기전자,KOSDAQ,92618,485562680,34.9,2.45,0.4
052330,코텍,IT,정보기기,KOSDAQ,91938,485562680,0.0,0.46,0.0
155650,와이엠씨,IT,IT부품,KOSDAQ,91532,485562680,12.59,1.41,2.13
371950,풍원정밀,IT,IT부품,KOSDAQ,91147,485562680,113.52,11.36,0.0
087260,모바일어플라이언스,IT,소프트웨어,KOSDAQ,90969,485562680,44.81,2.56,0.0
141000,비아트론,IT,반도체,KOSDAQ,90181,485562680,7.82,0.69,1.09
033560,블루콤,IT,IT부품,KOSDAQ,89631,485562680,2340.0,1.0,0.05
285490,노바텍,IT,기타제조,KOSDAQ,89403,485562680,7.53,2.57,0.51
125210,아모그린텍,IT,IT부품,KOSDAQ,89083,485562680,92.02,5.89,0.0
004770,써니전자,IT,전기전자,KOSPI,88724,485562680,20.35,1.34,0.0
234300,에스트래픽,IT,소프트웨어,KOSDAQ,88449,485562680,0.0,3.65,0.0
092190,서울바이오시스,IT,IT부품,KOSDAQ,88373,485562680,58.12,1.55,0.87
396270,넥스트칩,IT,반도체,KOSDAQ,88242,485562680,0.0,4.86,0.0
079810,디이엔티,IT,기계·장비,KOSDAQ,87707,485562680,133.06,4.82,0.0
053450,세코닉스,IT,의료·정밀기기,KOSDAQ,87692,485562680,26.99,1.15,0.0
063570,한국전자금융,IT,기타서비스,KOSDAQ,87541,485562680,16.11,0.91,2.23
192250,케이사인,IT,소프트웨어,KOSDAQ,87279,485562680,23.17,1.95,0.79
150900,파수,IT,소프트웨어,KOSDAQ,86005,485562680,28.94,4.91,0.0
049080,기가레인,IT,반도체,KOSDAQ,85979,485562680,31.63,1.97,0.0
049950,미래컴퍼니,IT,기계·장비,KOSDAQ,85834,485562680,28.43,1.76,0.42
031860,엔에스엔,IT,유통,KOSDAQ,85319,485562680,0.0,1.6,0.0
171090,선익시스템,IT,반도체,KOSDAQ,84540,485562680,0.0,2.11,0.0
232140,와이아이케이,IT,반도체,KOSDAQ,84367,485562680,7.15,1.15,0.0
105330,케이엔더블유,IT,일반전기전자,KOSDAQ,83928,485562680,138.76,2.55,0.0
160980,싸이맥스,IT,반도체,KOSDAQ,83767,485562680,6.05,0.99,2.82
027580,상보,IT,화학,KOSDAQ,83002,485562680,41.25,1.71,0.0
205100,엑셈,IT,소프트웨어,KOSDAQ,82428,485562680,11.96,1.55,0.0
042510,라온시큐어,IT,소프트웨어,KOSDAQ,82026,485562680,0.0,3.42,0.0
106520,노블엠앤비,IT,의료·정밀기기,KOSDAQ,81680,485562680,0.0,1.64,0.0
012340,뉴인텍,IT,IT부품,KOSDAQ,81373,485562680,305.0,3.96,0.0
139670,키네마스터,IT,소프트웨어,KOSDAQ,81075,485562680,0.0,5.39,0.0
012030,DB,IT,서비스업,KOSPI,80950,485562680,6.92,0.34,0.0
041460,한국전자인증,IT,소프트웨어,KOSDAQ,80940,485562680,25.94,2.43,1.23
054920,한컴위드,IT,소프트웨어,KOSDAQ,80746,485562680,24.57,0.93,0.0
146320,비씨엔씨,IT,반도체,KOSDAQ,80515,485562680,22.96,6.11,0.0
148930,에이치와이티씨,IT,IT부품,KOSDAQ,80505,485562680,17.1,7.53,0.0
037460,삼지전자,IT,통신장비,KOSDAQ,79961,485562680,5.02,0.57,4.0
089850,유비벨록스,IT,소프트웨어,KOSDAQ,79447,485562680,8.78,1.16,0.0
078350,한양디지텍,IT,반도체,KOSDAQ,79377,485562680,7.5,2.26,0.0
332570,와이팜,IT,IT부품,KOSDAQ,79204,485562680,0.0,1.84,0.0
412350,레이저쎌,IT,반도체,KOSDAQ,78503,485562680,0.0,6.96,0.0
340930,유일에너테크,IT,기계·장비,KOSDAQ,78401,485562680,0.0,4.58,0.0
330860,네패스아크,IT,반도체,KOSDAQ,78185,485562680,13.39,1.69,0.0
256940,케이피에스,IT,반도체,KOSDAQ,77882,485562680,0.0,1.88,0.0
112290,영창케미칼,IT,반도체,KOSDAQ,77649,485562680,0.0,3.72,0.0
187870,디바이스이엔지,IT,반도체,KOSDAQ,77438,485562680,3.92,0.95,2.54
072770,율호,IT,소프트웨어,KOSDAQ,77396,485562680,31.84,1.63,0.0
117730,티로보틱스,IT,기계·장비,KOSDAQ,76695,485562680,0.0,4.63,0.0
143540,영우디에스피,IT,반도체,KOSDAQ,76426,485562680,10.2,1.44,0.0
096690,에이루트,IT,정보기기,KOSDAQ,76190,485562680,0.0,0.59,0.0
301300,바이브컴퍼니,IT,소프트웨어,KOSDAQ,75985,485562680,0.0,4.56,0.0
046110,한일네트웍스,IT,컴퓨터서비스,KOSDAQ,75610,485562680,16.11,1.75,0.0
347000,센코,IT,의료·정밀기기,KOSDAQ,75354,485562680,42.97,3.0,0.0
158430,아톤,IT,소프트웨어,KOSDAQ,75347,485562680,106.83,2.62,0.0
357880,비트나인,IT,소프트웨어,KOSDAQ,75206,485562680,71.07,3.08,0.0
069540,라이트론,IT,통신장비,KOSDAQ,74953,485562680,0.0,1.74,0.0
200470,에이팩트,IT,반도체,KOSDAQ,74690,485562680,35.23,1.37,0.0
033170,시그네틱스,IT,반도체,KOSDAQ,74498,485562680,7.98,1.1,0.0
131400,이브이첨단소재,IT,IT부품,KOSDAQ,74412,485562680,0.0,1.53,0.0
096040,이트론,IT,정보기기,KOSDAQ,74320,485562680,0.0,1.39,0.0
093520,매커스,IT,유통,KOSDAQ,73872,485562680,3.8,1.19,1.52
066310,큐에스아이,IT,반도체,KOSDAQ,73765,485562680,63.24,1.47,0.85
256630,포인트엔지니어링,IT,금속,KOSDAQ,73384,485562680,35.0,1.81,0.8
193250,와이제이엠게임즈,IT,IT부품,KOSDAQ,72679,485562680,0.0,1.46,0.0
290550,디케이티,IT,IT부품,KOSDAQ,72222,485562680,20.15,2.24,0.0
093190,빅솔론,IT,정보기기,KOSDAQ,72211,485562680,4.81,0.72,3.26
333620,엔시스,IT,일반전기전자,KOSDAQ,71530,485562680,32.29,2.97,0.45
060230,소니드,IT,화학,KOSDAQ,71520,485562680,0.0,1.08,0.0
065130,탑엔지니어링,IT,기계·장비,KOSDAQ,71462,485562680,0.0,0.51,0.0
211270,AP위성,IT,통신장비,KOSDAQ,71339,485562680,111.11,1.93,0.64
079960,동양이엔피,IT,IT부품,KOSDAQ,69042,485562680,6.39,0.43,2.08
045660,에이텍,IT,정보기기,KOSDAQ,68988,485562680,15.32,1.07,0.86
196450,코아시아옵틱스,IT,의료·정밀기기,KOSDAQ,68838,485562680,0.0,1.01,0.0
163730,핑거,IT,소프트웨어,KOSDAQ,68490,485562680,22.33,2.35,0.87
036090,위지트,IT,기계·장비,KOSDAQ,68473,485562680,7.9,0.63,0.0
377330,이지트로닉스,IT,일반전기전자,KOSDAQ,68391,485562680,1012.5,4.84,0.0
095270,웨이브일렉트로,IT,IT부품,KOSDAQ,68362,485562680,1.4,1.09,0.0
264660,씨앤지하이테크,IT,반도체,KOSDAQ,68232,485562680,19.7,1.27,1.25
049480,오픈베이스,IT,컴퓨터서비스,KOSDAQ,68180,485562680,19.29,1.27,0.53
089890,코세스,IT,반도체,KOSDAQ,68128,485562680,12.76,2.89,0.0
054800,아이디스홀딩스,IT,기타서비스,KOSDAQ,68036,485562680,26.09,0.54,1.52
134580,탑코미디어,IT,통신장비,KOSDAQ,67741,485562680,0.0,3.54,0.0
039290,인포뱅크,IT,통신서비스,KOSDAQ,67661,485562680,13.86,1.92,0.57
057540,옴니시스템,IT,의료·정밀기기,KOSDAQ,67647,485562680,0.0,1.02,0.0
093640,다믈멀티미디어,IT,반도체,KOSDAQ,66620,485562680,21.91,1.66,0.0
